1,210,A02,Line 15,BAN10,13:51:20,13:52:10
1,210,A02,Line 15,BANH,13:53:05,13:53:10
1,210,A02,Line 15,BAN9,13:54:07,13:55:27
1,210,A02,Line 15,JRMS,13:56:44,13:57:26
1,210,A02,Line 15,JRMX,13:56:44,13:57:26
1,210,A02,Line 15,SHA1,13:58:55,13:59:10
1,210,A02,Line 15,LIM3,14:01:16,14:01:31
1,210,A02,Line 15,WES1,14:03:03,14:03:18
1,210,A02,Line 15,JCAW,14:04:23,14:05:13
1,210,A02,Line 15,CAW1/2,14:05:32,14:06:17
1,210,A02,Line 15,HEQ1,14:07:16,14:07:31
1,210,A02,Line 15,SOQ1,14:09:22,14:09:37
1,210,A02,Line 15,CRO1,14:11:10,14:11:25
1,210,A02,Line 15,MUD1,14:12:35,14:12:50
1,210,A02,Line 15,ISG1,14:13:55,14:14:10
1,210,A02,Line 15,CUS1,14:15:38,14:16:03
1,210,A02,Line 15,GRE4,14:17:36,14:17:51
1,210,A02,Line 15,DEB1,14:19:26,14:19:41
1,210,A02,Line 15,ELR1,14:21:21,14:21:36
1,210,A02,Line 15,LEW6,14:22:53,14:28:06
1,210,A02,Line 15,ELR2,14:29:21,14:29:36
1,210,A02,Line 15,DEB2,14:31:12,14:31:27
1,210,A02,Line 15,GRE3,14:33:14,14:33:29
1,210,A02,Line 15,CUS2,14:35:01,14:35:26
1,210,A02,Line 15,ISG2,14:36:51,14:37:06
1,210,A02,Line 15,MUD2,14:38:19,14:38:34
1,210,A02,Line 15,JCRO,14:38:49,14:39:34
1,210,A02,Line 15,CRO2,14:39:44,14:39:59
1,210,A02,Line 15,SOQ2,14:41:31,14:41:46
1,210,A02,Line 15,HEQ2,14:43:33,14:43:48
1,210,A02,Line 15,CAW5/6,14:44:51,14:45:36
1,210,A02,Line 15,WIQ4,14:46:29,14:46:49
1,210,A02,Line 15,JWEM,14:46:59,14:47:49
1,210,A02,Line 15,WES2,14:48:27,14:48:42
1,210,A02,Line 15,LIM4,14:50:23,14:50:38
1,210,A02,Line 15,SHA2,14:52:40,14:52:55
1,210,A02,Line 15,BAN10,14:56:20,14:57:10
1,210,A02,Line 15,BANH,14:58:05,14:58:10
1,210,A02,Line 15,BAN9,14:59:07,15:00:27
1,210,A02,Line 15,JRMS,15:01:44,15:02:26
1,210,A02,Line 15,JRMX,15:01:44,15:02:26
1,210,A02,Line 15,SHA1,15:03:55,15:04:10
1,210,A02,Line 15,LIM3,15:06:16,15:06:31
1,210,A02,Line 15,WES1,15:08:03,15:08:18
1,210,A02,Line 15,JCAW,15:09:23,15:10:13
1,210,A02,Line 15,CAW1/2,15:10:32,15:11:17
1,210,A02,Line 15,HEQ1,15:12:16,15:12:31
1,210,A02,Line 15,SOQ1,15:14:22,15:14:37
1,210,A02,Line 15,CRO1,15:16:10,15:16:25
1,210,A02,Line 15,MUD1,15:17:35,15:17:50
1,210,A02,Line 15,ISG1,15:18:55,15:19:10
1,210,A02,Line 15,CUS1,15:20:38,15:21:03
1,210,A02,Line 15,GRE4,15:22:36,15:22:51
1,210,A02,Line 15,DEB1,15:24:26,15:24:41
1,210,A02,Line 15,ELR1,15:26:21,15:26:36
1,210,A02,Line 15,LEW6,15:27:53,15:33:06
1,210,A02,Line 15,ELR2,15:34:21,15:34:36
1,210,A02,Line 15,DEB2,15:36:12,15:36:27
1,210,A02,Line 15,GRE3,15:38:14,15:38:29
1,210,A02,Line 15,CUS2,15:40:01,15:40:26
1,210,A02,Line 15,ISG2,15:41:51,15:42:06
1,210,A02,Line 15,MUD2,15:43:19,15:43:34
1,210,A02,Line 15,JCRO,15:43:49,15:44:34
1,210,A02,Line 15,CRO2,15:44:44,15:44:59
1,210,A02,Line 15,SOQ2,15:46:31,15:46:46
1,210,A02,Line 15,HEQ2,15:48:33,15:48:48
1,210,A02,Line 15,CAW5/6,15:49:51,15:50:36
1,210,A02,Line 15,WIQ4,15:51:29,15:51:49
1,210,A02,Line 15,JWEM,15:51:59,15:52:49
